1,2,3,4,t,6,g,8,col_value
markov,N:,3,t:,0.32,g:,0.345,pingjunzhi:,2.55353E-04
markov,N:,3,t:,0.32,g:,0.35,pingjunzhi:,2.51493E-04
markov,N:,3,t:,0.32,g:,0.355,pingjunzhi:,2.80539E-04
markov,N:,3,t:,0.32,g:,0.36,pingjunzhi:,2.55661E-04
markov,N:,3,t:,0.32,g:,0.365,pingjunzhi:,2.69936E-04
markov,N:,3,t:,0.32,g:,0.37,pingjunzhi:,2.89946E-04
markov,N:,3,t:,0.32,g:,0.375,pingjunzhi:,2.83769E-04
markov,N:,3,t:,0.32,g:,0.38,pingjunzhi:,3.00893E-04
markov,N:,3,t:,0.32,g:,0.385,pingjunzhi:,2.82295E-04
markov,N:,3,t:,0.32,g:,0.39,pingjunzhi:,2.55261E-04
markov,N:,3,t:,0.32,g:,0.395,pingjunzhi:,2.71866E-04
markov,N:,3,t:,0.32,g:,0.4,pingjunzhi:,3.23576E-04
markov,N:,3,t:,0.325,g:,0,pingjunzhi:,1.71477E-04
markov,N:,3,t:,0.325,g:,0.005,pingjunzhi:,1.67216E-04
markov,N:,3,t:,0.325,g:,0.01,pingjunzhi:,1.70752E-04
markov,N:,3,t:,0.325,g:,0.015,pingjunzhi:,1.98376E-04
markov,N:,3,t:,0.325,g:,0.02,pingjunzhi:,1.80123E-04
markov,N:,3,t:,0.325,g:,0.025,pingjunzhi:,1.85425E-04
markov,N:,3,t:,0.325,g:,0.03,pingjunzhi:,1.91719E-04
markov,N:,3,t:,0.325,g:,0.035,pingjunzhi:,1.89592E-04
markov,N:,3,t:,0.325,g:,0.04,pingjunzhi:,1.84537E-04
markov,N:,3,t:,0.325,g:,0.045,pingjunzhi:,1.75666E-04
markov,N:,3,t:,0.325,g:,0.05,pingjunzhi:,2.09166E-04
markov,N:,3,t:,0.325,g:,0.055,pingjunzhi:,1.75955E-04
markov,N:,3,t:,0.325,g:,0.06,pingjunzhi:,1.96425E-04
markov,N:,3,t:,0.325,g:,0.065,pingjunzhi:,1.67698E-04
markov,N:,3,t:,0.325,g:,0.07,pingjunzhi:,1.76276E-04
markov,N:,3,t:,0.325,g:,0.075,pingjunzhi:,1.73104E-04
markov,N:,3,t:,0.325,g:,0.08,pingjunzhi:,1.84599E-04
markov,N:,3,t:,0.325,g:,0.085,pingjunzhi:,2.08340E-04
markov,N:,3,t:,0.325,g:,0.09,pingjunzhi:,1.97125E-04
markov,N:,3,t:,0.325,g:,0.095,pingjunzhi:,1.91878E-04
markov,N:,3,t:,0.325,g:,0.1,pingjunzhi:,2.01539E-04
markov,N:,3,t:,0.325,g:,0.105,pingjunzhi:,1.89662E-04
markov,N:,3,t:,0.325,g:,0.11,pingjunzhi:,1.90221E-04
markov,N:,3,t:,0.325,g:,0.115,pingjunzhi:,1.93692E-04
markov,N:,3,t:,0.325,g:,0.12,pingjunzhi:,2.06736E-04
markov,N:,3,t:,0.325,g:,0.125,pingjunzhi:,2.12029E-04
markov,N:,3,t:,0.325,g:,0.13,pingjunzhi:,1.83371E-04
markov,N:,3,t:,0.325,g:,0.135,pingjunzhi:,2.04325E-04
markov,N:,3,t:,0.325,g:,0.14,pingjunzhi:,1.98890E-04
markov,N:,3,t:,0.325,g:,0.145,pingjunzhi:,2.15857E-04
markov,N:,3,t:,0.325,g:,0.15,pingjunzhi:,2.06775E-04
markov,N:,3,t:,0.325,g:,0.155,pingjunzhi:,1.95810E-04
markov,N:,3,t:,0.325,g:,0.16,pingjunzhi:,2.12457E-04
markov,N:,3,t:,0.325,g:,0.165,pingjunzhi:,1.84781E-04
markov,N:,3,t:,0.325,g:,0.17,pingjunzhi:,2.09477E-04
markov,N:,3,t:,0.325,g:,0.175,pingjunzhi:,2.02831E-04
markov,N:,3,t:,0.325,g:,0.18,pingjunzhi:,1.98470E-04
markov,N:,3,t:,0.325,g:,0.185,pingjunzhi:,2.08012E-04
markov,N:,3,t:,0.325,g:,0.19,pingjunzhi:,1.90020E-04
markov,N:,3,t:,0.325,g:,0.195,pingjunzhi:,1.97201E-04
markov,N:,3,t:,0.325,g:,0.2,pingjunzhi:,2.25916E-04
markov,N:,3,t:,0.325,g:,0.205,pingjunzhi:,2.18405E-04
markov,N:,3,t:,0.325,g:,0.21,pingjunzhi:,2.12294E-04
markov,N:,3,t:,0.325,g:,0.215,pingjunzhi:,2.09512E-04
markov,N:,3,t:,0.325,g:,0.22,pingjunzhi:,1.83476E-04
markov,N:,3,t:,0.325,g:,0.225,pingjunzhi:,2.02352E-04
markov,N:,3,t:,0.325,g:,0.23,pingjunzhi:,2.35270E-04
markov,N:,3,t:,0.325,g:,0.235,pingjunzhi:,2.12900E-04
markov,N:,3,t:,0.325,g:,0.24,pingjunzhi:,2.13443E-04
markov,N:,3,t:,0.325,g:,0.245,pingjunzhi:,2.44955E-04
markov,N:,3,t:,0.325,g:,0.25,pingjunzhi:,2.13450E-04
markov,N:,3,t:,0.325,g:,0.255,pingjunzhi:,2.45830E-04
markov,N:,3,t:,0.325,g:,0.26,pingjunzhi:,2.26793E-04
markov,N:,3,t:,0.325,g:,0.265,pingjunzhi:,2.42469E-04
markov,N:,3,t:,0.325,g:,0.27,pingjunzhi:,2.48170E-04
markov,N:,3,t:,0.325,g:,0.275,pingjunzhi:,2.31375E-04
markov,N:,3,t:,0.325,g:,0.28,pingjunzhi:,2.22731E-04
markov,N:,3,t:,0.325,g:,0.285,pingjunzhi:,2.40036E-04
markov,N:,3,t:,0.325,g:,0.29,pingjunzhi:,2.79040E-04
markov,N:,3,t:,0.325,g:,0.295,pingjunzhi:,2.44678E-04
markov,N:,3,t:,0.325,g:,0.3,pingjunzhi:,2.67762E-04
markov,N:,3,t:,0.325,g:,0.305,pingjunzhi:,2.68240E-04
markov,N:,3,t:,0.325,g:,0.31,pingjunzhi:,2.80756E-04
markov,N:,3,t:,0.325,g:,0.315,pingjunzhi:,2.70954E-04
markov,N:,3,t:,0.325,g:,0.32,pingjunzhi:,2.84363E-04
markov,N:,3,t:,0.325,g:,0.325,pingjunzhi:,2.80744E-04
markov,N:,3,t:,0.325,g:,0.33,pingjunzhi:,2.40022E-04
markov,N:,3,t:,0.325,g:,0.335,pingjunzhi:,2.33324E-04
markov,N:,3,t:,0.325,g:,0.34,pingjunzhi:,2.53528E-04
markov,N:,3,t:,0.325,g:,0.345,pingjunzhi:,2.82278E-04
markov,N:,3,t:,0.325,g:,0.35,pingjunzhi:,2.52584E-04
markov,N:,3,t:,0.325,g:,0.355,pingjunzhi:,2.36289E-04
markov,N:,3,t:,0.325,g:,0.36,pingjunzhi:,2.75015E-04
markov,N:,3,t:,0.325,g:,0.365,pingjunzhi:,2.58810E-04
markov,N:,3,t:,0.325,g:,0.37,pingjunzhi:,2.63395E-04
markov,N:,3,t:,0.325,g:,0.375,pingjunzhi:,3.01591E-04
markov,N:,3,t:,0.325,g:,0.38,pingjunzhi:,3.03907E-04
markov,N:,3,t:,0.325,g:,0.385,pingjunzhi:,2.61863E-04
markov,N:,3,t:,0.325,g:,0.39,pingjunzhi:,2.78097E-04
markov,N:,3,t:,0.325,g:,0.395,pingjunzhi:,3.21868E-04
markov,N:,3,t:,0.325,g:,0.4,pingjunzhi:,2.92340E-04
markov,N:,3,t:,0.33,g:,0,pingjunzhi:,1.81299E-04
markov,N:,3,t:,0.33,g:,0.005,pingjunzhi:,1.74230E-04
markov,N:,3,t:,0.33,g:,0.01,pingjunzhi:,2.05636E-04
markov,N:,3,t:,0.33,g:,0.015,pingjunzhi:,1.80404E-04
markov,N:,3,t:,0.33,g:,0.02,pingjunzhi:,1.81208E-04
markov,N:,3,t:,0.33,g:,0.025,pingjunzhi:,1.89648E-04
markov,N:,3,t:,0.33,g:,0.03,pingjunzhi:,2.31321E-04
markov,N:,3,t:,0.33,g:,0.035,pingjunzhi:,1.64581E-04
markov,N:,3,t:,0.33,g:,0.04,pingjunzhi:,1.91283E-04
markov,N:,3,t:,0.33,g:,0.045,pingjunzhi:,1.92632E-04
markov,N:,3,t:,0.33,g:,0.05,pingjunzhi:,2.15741E-04
markov,N:,3,t:,0.33,g:,0.055,pingjunzhi:,1.94716E-04
markov,N:,3,t:,0.33,g:,0.06,pingjunzhi:,1.93509E-04
markov,N:,3,t:,0.33,g:,0.065,pingjunzhi:,2.14174E-04
markov,N:,3,t:,0.33,g:,0.07,pingjunzhi:,1.98862E-04
markov,N:,3,t:,0.33,g:,0.075,pingjunzhi:,2.15929E-04
markov,N:,3,t:,0.33,g:,0.08,pingjunzhi:,1.85692E-04
markov,N:,3,t:,0.33,g:,0.085,pingjunzhi:,1.83528E-04
markov,N:,3,t:,0.33,g:,0.09,pingjunzhi:,2.01073E-04
markov,N:,3,t:,0.33,g:,0.095,pingjunzhi:,1.99689E-04
markov,N:,3,t:,0.33,g:,0.1,pingjunzhi:,1.83102E-04
markov,N:,3,t:,0.33,g:,0.105,pingjunzhi:,1.83967E-04
markov,N:,3,t:,0.33,g:,0.11,pingjunzhi:,1.80416E-04
markov,N:,3,t:,0.33,g:,0.115,pingjunzhi:,2.14038E-04
markov,N:,3,t:,0.33,g:,0.12,pingjunzhi:,1.78709E-04
markov,N:,3,t:,0.33,g:,0.125,pingjunzhi:,1.94693E-04
markov,N:,3,t:,0.33,g:,0.13,pingjunzhi:,2.02142E-04
markov,N:,3,t:,0.33,g:,0.135,pingjunzhi:,2.01643E-04
markov,N:,3,t:,0.33,g:,0.14,pingjunzhi:,1.91593E-04
markov,N:,3,t:,0.33,g:,0.145,pingjunzhi:,2.14299E-04
markov,N:,3,t:,0.33,g:,0.15,pingjunzhi:,1.88959E-04
markov,N:,3,t:,0.33,g:,0.155,pingjunzhi:,2.14319E-04
markov,N:,3,t:,0.33,g:,0.16,pingjunzhi:,2.07340E-04
markov,N:,3,t:,0.33,g:,0.165,pingjunzhi:,2.01188E-04
markov,N:,3,t:,0.33,g:,0.17,pingjunzhi:,1.89333E-04
markov,N:,3,t:,0.33,g:,0.175,pingjunzhi:,2.67141E-04
markov,N:,3,t:,0.33,g:,0.18,pingjunzhi:,2.26489E-04
markov,N:,3,t:,0.33,g:,0.185,pingjunzhi:,1.91861E-04
markov,N:,3,t:,0.33,g:,0.19,pingjunzhi:,2.30833E-04
markov,N:,3,t:,0.33,g:,0.195,pingjunzhi:,2.30503E-04
markov,N:,3,t:,0.33,g:,0.2,pingjunzhi:,1.97736E-04
markov,N:,3,t:,0.33,g:,0.205,pingjunzhi:,2.39784E-04
markov,N:,3,t:,0.33,g:,0.21,pingjunzhi:,1.85668E-04
markov,N:,3,t:,0.33,g:,0.215,pingjunzhi:,2.38813E-04
markov,N:,3,t:,0.33,g:,0.22,pingjunzhi:,2.24976E-04
markov,N:,3,t:,0.33,g:,0.225,pingjunzhi:,2.17182E-04
markov,N:,3,t:,0.33,g:,0.23,pingjunzhi:,2.24403E-04
markov,N:,3,t:,0.33,g:,0.235,pingjunzhi:,2.37164E-04
markov,N:,3,t:,0.33,g:,0.24,pingjunzhi:,2.19400E-04
markov,N:,3,t:,0.33,g:,0.245,pingjunzhi:,2.18455E-04
markov,N:,3,t:,0.33,g:,0.25,pingjunzhi:,2.31590E-04
markov,N:,3,t:,0.33,g:,0.255,pingjunzhi:,2.33047E-04
markov,N:,3,t:,0.33,g:,0.26,pingjunzhi:,2.38826E-04
markov,N:,3,t:,0.33,g:,0.265,pingjunzhi:,2.19358E-04
markov,N:,3,t:,0.33,g:,0.27,pingjunzhi:,2.34645E-04
markov,N:,3,t:,0.33,g:,0.275,pingjunzhi:,2.18017E-04
markov,N:,3,t:,0.33,g:,0.28,pingjunzhi:,2.60825E-04
markov,N:,3,t:,0.33,g:,0.285,pingjunzhi:,2.33273E-04
markov,N:,3,t:,0.33,g:,0.29,pingjunzhi:,2.49768E-04
markov,N:,3,t:,0.33,g:,0.295,pingjunzhi:,2.71559E-04
markov,N:,3,t:,0.33,g:,0.3,pingjunzhi:,2.68204E-04
markov,N:,3,t:,0.33,g:,0.305,pingjunzhi:,2.32310E-04
markov,N:,3,t:,0.33,g:,0.31,pingjunzhi:,2.32600E-04
markov,N:,3,t:,0.33,g:,0.315,pingjunzhi:,2.50154E-04
markov,N:,3,t:,0.33,g:,0.32,pingjunzhi:,2.83863E-04
markov,N:,3,t:,0.33,g:,0.325,pingjunzhi:,2.49308E-04
markov,N:,3,t:,0.33,g:,0.33,pingjunzhi:,2.52553E-04
markov,N:,3,t:,0.33,g:,0.335,pingjunzhi:,2.91592E-04
markov,N:,3,t:,0.33,g:,0.34,pingjunzhi:,2.83951E-04
markov,N:,3,t:,0.33,g:,0.345,pingjunzhi:,3.06668E-04
markov,N:,3,t:,0.33,g:,0.35,pingjunzhi:,2.77071E-04
markov,N:,3,t:,0.33,g:,0.355,pingjunzhi:,2.88742E-04
markov,N:,3,t:,0.33,g:,0.36,pingjunzhi:,2.47146E-04
markov,N:,3,t:,0.33,g:,0.365,pingjunzhi:,2.92437E-04
markov,N:,3,t:,0.33,g:,0.37,pingjunzhi:,3.26979E-04
markov,N:,3,t:,0.33,g:,0.375,pingjunzhi:,3.05683E-04
markov,N:,3,t:,0.33,g:,0.38,pingjunzhi:,2.89400E-04
markov,N:,3,t:,0.33,g:,0.385,pingjunzhi:,3.04298E-04
markov,N:,3,t:,0.33,g:,0.39,pingjunzhi:,2.84744E-04
markov,N:,3,t:,0.33,g:,0.395,pingjunzhi:,3.27063E-04
markov,N:,3,t:,0.33,g:,0.4,pingjunzhi:,2.84234E-04
markov,N:,3,t:,0.335,g:,0,pingjunzhi:,2.08777E-04
markov,N:,3,t:,0.335,g:,0.005,pingjunzhi:,2.08905E-04
markov,N:,3,t:,0.335,g:,0.01,pingjunzhi:,1.76679E-04
markov,N:,3,t:,0.335,g:,0.015,pingjunzhi:,2.07439E-04
markov,N:,3,t:,0.335,g:,0.02,pingjunzhi:,1.55351E-04
markov,N:,3,t:,0.335,g:,0.025,pingjunzhi:,1.96006E-04
markov,N:,3,t:,0.335,g:,0.03,pingjunzhi:,1.82959E-04
markov,N:,3,t:,0.335,g:,0.035,pingjunzhi:,1.92612E-04
markov,N:,3,t:,0.335,g:,0.04,pingjunzhi:,1.92329E-04
markov,N:,3,t:,0.335,g:,0.045,pingjunzhi:,1.94582E-04
markov,N:,3,t:,0.335,g:,0.05,pingjunzhi:,1.84572E-04
markov,N:,3,t:,0.335,g:,0.055,pingjunzhi:,1.79915E-04
markov,N:,3,t:,0.335,g:,0.06,pingjunzhi:,1.99586E-04
markov,N:,3,t:,0.335,g:,0.065,pingjunzhi:,2.07768E-04
markov,N:,3,t:,0.335,g:,0.07,pingjunzhi:,1.95947E-04
markov,N:,3,t:,0.335,g:,0.075,pingjunzhi:,1.91106E-04
markov,N:,3,t:,0.335,g:,0.08,pingjunzhi:,1.82200E-04
markov,N:,3,t:,0.335,g:,0.085,pingjunzhi:,1.93985E-04
markov,N:,3,t:,0.335,g:,0.09,pingjunzhi:,1.98780E-04
markov,N:,3,t:,0.335,g:,0.095,pingjunzhi:,2.03028E-04
markov,N:,3,t:,0.335,g:,0.1,pingjunzhi:,1.75924E-04
markov,N:,3,t:,0.335,g:,0.105,pingjunzhi:,2.02424E-04
markov,N:,3,t:,0.335,g:,0.11,pingjunzhi:,1.92293E-04
markov,N:,3,t:,0.335,g:,0.115,pingjunzhi:,1.89873E-04
markov,N:,3,t:,0.335,g:,0.12,pingjunzhi:,1.94336E-04
markov,N:,3,t:,0.335,g:,0.125,pingjunzhi:,1.89961E-04
markov,N:,3,t:,0.335,g:,0.13,pingjunzhi:,2.25515E-04
markov,N:,3,t:,0.335,g:,0.135,pingjunzhi:,2.07927E-04
markov,N:,3,t:,0.335,g:,0.14,pingjunzhi:,2.04195E-04
markov,N:,3,t:,0.335,g:,0.145,pingjunzhi:,2.01505E-04
markov,N:,3,t:,0.335,g:,0.15,pingjunzhi:,1.96081E-04
markov,N:,3,t:,0.335,g:,0.155,pingjunzhi:,2.12285E-04
markov,N:,3,t:,0.335,g:,0.16,pingjunzhi:,2.14213E-04
markov,N:,3,t:,0.335,g:,0.165,pingjunzhi:,1.96338E-04
markov,N:,3,t:,0.335,g:,0.17,pingjunzhi:,2.20221E-04
markov,N:,3,t:,0.335,g:,0.175,pingjunzhi:,2.13056E-04
markov,N:,3,t:,0.335,g:,0.18,pingjunzhi:,2.11883E-04
markov,N:,3,t:,0.335,g:,0.185,pingjunzhi:,2.19480E-04
markov,N:,3,t:,0.335,g:,0.19,pingjunzhi:,2.11481E-04
markov,N:,3,t:,0.335,g:,0.195,pingjunzhi:,2.42462E-04
markov,N:,3,t:,0.335,g:,0.2,pingjunzhi:,2.60887E-04
markov,N:,3,t:,0.335,g:,0.205,pingjunzhi:,2.32379E-04
markov,N:,3,t:,0.335,g:,0.21,pingjunzhi:,2.27216E-04
markov,N:,3,t:,0.335,g:,0.215,pingjunzhi:,2.45383E-04
markov,N:,3,t:,0.335,g:,0.22,pingjunzhi:,2.15871E-04
markov,N:,3,t:,0.335,g:,0.225,pingjunzhi:,2.01332E-04
markov,N:,3,t:,0.335,g:,0.23,pingjunzhi:,2.00815E-04
markov,N:,3,t:,0.335,g:,0.235,pingjunzhi:,2.55836E-04
markov,N:,3,t:,0.335,g:,0.24,pingjunzhi:,1.96967E-04
markov,N:,3,t:,0.335,g:,0.245,pingjunzhi:,2.58188E-04
markov,N:,3,t:,0.335,g:,0.25,pingjunzhi:,2.36733E-04
markov,N:,3,t:,0.335,g:,0.255,pingjunzhi:,2.46259E-04
markov,N:,3,t:,0.335,g:,0.26,pingjunzhi:,2.62271E-04
markov,N:,3,t:,0.335,g:,0.265,pingjunzhi:,2.35871E-04
markov,N:,3,t:,0.335,g:,0.27,pingjunzhi:,2.68999E-04
markov,N:,3,t:,0.335,g:,0.275,pingjunzhi:,2.31788E-04
markov,N:,3,t:,0.335,g:,0.28,pingjunzhi:,2.39457E-04
markov,N:,3,t:,0.335,g:,0.285,pingjunzhi:,2.72893E-04
markov,N:,3,t:,0.335,g:,0.29,pingjunzhi:,2.74611E-04
markov,N:,3,t:,0.335,g:,0.295,pingjunzhi:,2.87316E-04
markov,N:,3,t:,0.335,g:,0.3,pingjunzhi:,2.84568E-04
markov,N:,3,t:,0.335,g:,0.305,pingjunzhi:,2.56811E-04
markov,N:,3,t:,0.335,g:,0.31,pingjunzhi:,2.31825E-04
markov,N:,3,t:,0.335,g:,0.315,pingjunzhi:,2.60846E-04
markov,N:,3,t:,0.335,g:,0.32,pingjunzhi:,2.85313E-04
markov,N:,3,t:,0.335,g:,0.325,pingjunzhi:,2.61827E-04
markov,N:,3,t:,0.335,g:,0.33,pingjunzhi:,2.77389E-04
markov,N:,3,t:,0.335,g:,0.335,pingjunzhi:,2.52598E-04
markov,N:,3,t:,0.335,g:,0.34,pingjunzhi:,2.75942E-04
markov,N:,3,t:,0.335,g:,0.345,pingjunzhi:,2.70311E-04
markov,N:,3,t:,0.335,g:,0.35,pingjunzhi:,2.61975E-04
markov,N:,3,t:,0.335,g:,0.355,pingjunzhi:,2.74327E-04
markov,N:,3,t:,0.335,g:,0.36,pingjunzhi:,2.31185E-04
markov,N:,3,t:,0.335,g:,0.365,pingjunzhi:,2.90980E-04
markov,N:,3,t:,0.335,g:,0.37,pingjunzhi:,2.82138E-04
markov,N:,3,t:,0.335,g:,0.375,pingjunzhi:,2.95550E-04
markov,N:,3,t:,0.335,g:,0.38,pingjunzhi:,3.07365E-04
markov,N:,3,t:,0.335,g:,0.385,pingjunzhi:,2.68432E-04
markov,N:,3,t:,0.335,g:,0.39,pingjunzhi:,2.65512E-04
markov,N:,3,t:,0.335,g:,0.395,pingjunzhi:,2.79770E-04
markov,N:,3,t:,0.335,g:,0.4,pingjunzhi:,2.88591E-04
markov,N:,3,t:,0.34,g:,0,pingjunzhi:,1.98456E-04
markov,N:,3,t:,0.34,g:,0.005,pingjunzhi:,1.93178E-04
markov,N:,3,t:,0.34,g:,0.01,pingjunzhi:,1.90658E-04
markov,N:,3,t:,0.34,g:,0.015,pingjunzhi:,1.62830E-04
markov,N:,3,t:,0.34,g:,0.02,pingjunzhi:,2.15281E-04
markov,N:,3,t:,0.34,g:,0.025,pingjunzhi:,2.11557E-04
markov,N:,3,t:,0.34,g:,0.03,pingjunzhi:,1.86225E-04
markov,N:,3,t:,0.34,g:,0.035,pingjunzhi:,1.83950E-04
markov,N:,3,t:,0.34,g:,0.04,pingjunzhi:,2.26139E-04
markov,N:,3,t:,0.34,g:,0.045,pingjunzhi:,1.93761E-04
markov,N:,3,t:,0.34,g:,0.05,pingjunzhi:,2.04800E-04
markov,N:,3,t:,0.34,g:,0.055,pingjunzhi:,1.84245E-04
markov,N:,3,t:,0.34,g:,0.06,pingjunzhi:,1.82944E-04
markov,N:,3,t:,0.34,g:,0.065,pingjunzhi:,2.00295E-04
markov,N:,3,t:,0.34,g:,0.07,pingjunzhi:,2.05447E-04
markov,N:,3,t:,0.34,g:,0.075,pingjunzhi:,1.96757E-04
markov,N:,3,t:,0.34,g:,0.08,pingjunzhi:,1.97976E-04
markov,N:,3,t:,0.34,g:,0.085,pingjunzhi:,1.87407E-04
markov,N:,3,t:,0.34,g:,0.09,pingjunzhi:,1.82865E-04
markov,N:,3,t:,0.34,g:,0.095,pingjunzhi:,1.97516E-04
markov,N:,3,t:,0.34,g:,0.1,pingjunzhi:,2.20781E-04
markov,N:,3,t:,0.34,g:,0.105,pingjunzhi:,2.15797E-04
markov,N:,3,t:,0.34,g:,0.11,pingjunzhi:,1.72180E-04
markov,N:,3,t:,0.34,g:,0.115,pingjunzhi:,1.98074E-04
markov,N:,3,t:,0.34,g:,0.12,pingjunzhi:,1.85956E-04
markov,N:,3,t:,0.34,g:,0.125,pingjunzhi:,2.17245E-04
markov,N:,3,t:,0.34,g:,0.13,pingjunzhi:,1.95011E-04
markov,N:,3,t:,0.34,g:,0.135,pingjunzhi:,2.04279E-04
markov,N:,3,t:,0.34,g:,0.14,pingjunzhi:,2.15583E-04
markov,N:,3,t:,0.34,g:,0.145,pingjunzhi:,1.78515E-04
markov,N:,3,t:,0.34,g:,0.15,pingjunzhi:,2.00583E-04
markov,N:,3,t:,0.34,g:,0.155,pingjunzhi:,1.84605E-04
markov,N:,3,t:,0.34,g:,0.16,pingjunzhi:,2.34057E-04
markov,N:,3,t:,0.34,g:,0.165,pingjunzhi:,2.19169E-04
markov,N:,3,t:,0.34,g:,0.17,pingjunzhi:,2.27867E-04
markov,N:,3,t:,0.34,g:,0.175,pingjunzhi:,2.37903E-04
markov,N:,3,t:,0.34,g:,0.18,pingjunzhi:,2.43637E-04
markov,N:,3,t:,0.34,g:,0.185,pingjunzhi:,2.30489E-04
markov,N:,3,t:,0.34,g:,0.19,pingjunzhi:,2.19757E-04
markov,N:,3,t:,0.34,g:,0.195,pingjunzhi:,2.30809E-04
markov,N:,3,t:,0.34,g:,0.2,pingjunzhi:,2.13071E-04
markov,N:,3,t:,0.34,g:,0.205,pingjunzhi:,2.46694E-04
markov,N:,3,t:,0.34,g:,0.21,pingjunzhi:,2.23245E-04
markov,N:,3,t:,0.34,g:,0.215,pingjunzhi:,2.30190E-04
markov,N:,3,t:,0.34,g:,0.22,pingjunzhi:,2.29083E-04
markov,N:,3,t:,0.34,g:,0.225,pingjunzhi:,2.22125E-04
markov,N:,3,t:,0.34,g:,0.23,pingjunzhi:,2.46727E-04
markov,N:,3,t:,0.34,g:,0.235,pingjunzhi:,2.25085E-04
markov,N:,3,t:,0.34,g:,0.24,pingjunzhi:,2.35862E-04
markov,N:,3,t:,0.34,g:,0.245,pingjunzhi:,2.47994E-04
markov,N:,3,t:,0.34,g:,0.25,pingjunzhi:,2.15424E-04
markov,N:,3,t:,0.34,g:,0.255,pingjunzhi:,2.35832E-04
markov,N:,3,t:,0.34,g:,0.26,pingjunzhi:,2.52045E-04
markov,N:,3,t:,0.34,g:,0.265,pingjunzhi:,2.24237E-04
markov,N:,3,t:,0.34,g:,0.27,pingjunzhi:,2.27748E-04
markov,N:,3,t:,0.34,g:,0.275,pingjunzhi:,2.35352E-04
markov,N:,3,t:,0.34,g:,0.28,pingjunzhi:,2.49365E-04
markov,N:,3,t:,0.34,g:,0.285,pingjunzhi:,2.29062E-04
markov,N:,3,t:,0.34,g:,0.29,pingjunzhi:,2.55804E-04
markov,N:,3,t:,0.34,g:,0.295,pingjunzhi:,2.58368E-04
markov,N:,3,t:,0.34,g:,0.3,pingjunzhi:,2.31333E-04
markov,N:,3,t:,0.34,g:,0.305,pingjunzhi:,2.43490E-04
markov,N:,3,t:,0.34,g:,0.31,pingjunzhi:,2.57379E-04
markov,N:,3,t:,0.34,g:,0.315,pingjunzhi:,2.87677E-04
markov,N:,3,t:,0.34,g:,0.32,pingjunzhi:,2.85619E-04
markov,N:,3,t:,0.34,g:,0.325,pingjunzhi:,2.95448E-04
markov,N:,3,t:,0.34,g:,0.33,pingjunzhi:,3.00979E-04
markov,N:,3,t:,0.34,g:,0.335,pingjunzhi:,2.53793E-04
markov,N:,3,t:,0.34,g:,0.34,pingjunzhi:,2.69690E-04
markov,N:,3,t:,0.34,g:,0.345,pingjunzhi:,2.76299E-04
markov,N:,3,t:,0.34,g:,0.35,pingjunzhi:,2.99162E-04
markov,N:,3,t:,0.34,g:,0.355,pingjunzhi:,3.20309E-04
markov,N:,3,t:,0.34,g:,0.36,pingjunzhi:,2.39843E-04
markov,N:,3,t:,0.34,g:,0.365,pingjunzhi:,2.70377E-04
markov,N:,3,t:,0.34,g:,0.37,pingjunzhi:,3.05337E-04
markov,N:,3,t:,0.34,g:,0.375,pingjunzhi:,2.93339E-04
markov,N:,3,t:,0.34,g:,0.38,pingjunzhi:,2.84796E-04
markov,N:,3,t:,0.34,g:,0.385,pingjunzhi:,3.05087E-04
markov,N:,3,t:,0.34,g:,0.39,pingjunzhi:,3.15327E-04
markov,N:,3,t:,0.34,g:,0.395,pingjunzhi:,2.84122E-04
markov,N:,3,t:,0.34,g:,0.4,pingjunzhi:,3.18523E-04
markov,N:,3,t:,0.345,g:,0,pingjunzhi:,1.86382E-04
markov,N:,3,t:,0.345,g:,0.005,pingjunzhi:,2.01985E-04
markov,N:,3,t:,0.345,g:,0.01,pingjunzhi:,2.17138E-04
markov,N:,3,t:,0.345,g:,0.015,pingjunzhi:,2.07295E-04
markov,N:,3,t:,0.345,g:,0.02,pingjunzhi:,2.00667E-04
markov,N:,3,t:,0.345,g:,0.025,pingjunzhi:,1.95737E-04
markov,N:,3,t:,0.345,g:,0.03,pingjunzhi:,1.95005E-04
markov,N:,3,t:,0.345,g:,0.035,pingjunzhi:,2.30043E-04
markov,N:,3,t:,0.345,g:,0.04,pingjunzhi:,1.92720E-04
markov,N:,3,t:,0.345,g:,0.045,pingjunzhi:,2.01402E-04
markov,N:,3,t:,0.345,g:,0.05,pingjunzhi:,2.07606E-04
markov,N:,3,t:,0.345,g:,0.055,pingjunzhi:,2.38463E-04
markov,N:,3,t:,0.345,g:,0.06,pingjunzhi:,2.17016E-04
markov,N:,3,t:,0.345,g:,0.065,pingjunzhi:,2.26614E-04
markov,N:,3,t:,0.345,g:,0.07,pingjunzhi:,2.16788E-04
markov,N:,3,t:,0.345,g:,0.075,pingjunzhi:,2.00303E-04
markov,N:,3,t:,0.345,g:,0.08,pingjunzhi:,2.17546E-04
markov,N:,3,t:,0.345,g:,0.085,pingjunzhi:,2.05090E-04
markov,N:,3,t:,0.345,g:,0.09,pingjunzhi:,1.96016E-04
markov,N:,3,t:,0.345,g:,0.095,pingjunzhi:,2.22919E-04
markov,N:,3,t:,0.345,g:,0.1,pingjunzhi:,1.98065E-04
markov,N:,3,t:,0.345,g:,0.105,pingjunzhi:,2.26238E-04
