col1,col2,col3,col4,t,col6,g,col8,col_value
non-markov,N:,3,t:,0.104,g:,0.328,pingjunzhi:,0.009272969
non-markov,N:,3,t:,0.104,g:,0.332,pingjunzhi:,0.008409107
non-markov,N:,3,t:,0.104,g:,0.336,pingjunzhi:,0.009020222
non-markov,N:,3,t:,0.104,g:,0.34,pingjunzhi:,0.009830837
non-markov,N:,3,t:,0.104,g:,0.344,pingjunzhi:,0.012010528
non-markov,N:,3,t:,0.104,g:,0.348,pingjunzhi:,0.010298277
non-markov,N:,3,t:,0.104,g:,0.352,pingjunzhi:,0.010916285
non-markov,N:,3,t:,0.104,g:,0.356,pingjunzhi:,0.009642534
non-markov,N:,3,t:,0.104,g:,0.36,pingjunzhi:,0.0108233
non-markov,N:,3,t:,0.104,g:,0.364,pingjunzhi:,0.012642028
non-markov,N:,3,t:,0.104,g:,0.368,pingjunzhi:,0.011626063
non-markov,N:,3,t:,0.104,g:,0.372,pingjunzhi:,0.010493995
non-markov,N:,3,t:,0.104,g:,0.376,pingjunzhi:,0.009882795
non-markov,N:,3,t:,0.104,g:,0.38,pingjunzhi:,0.011248498
non-markov,N:,3,t:,0.104,g:,0.384,pingjunzhi:,0.007685953
non-markov,N:,3,t:,0.104,g:,0.388,pingjunzhi:,0.011039713
non-markov,N:,3,t:,0.104,g:,0.392,pingjunzhi:,0.010440208
non-markov,N:,3,t:,0.104,g:,0.396,pingjunzhi:,0.011438309
non-markov,N:,3,t:,0.104,g:,0.4,pingjunzhi:,0.008075953
non-markov,N:,3,t:,0.108,g:,0,pingjunzhi:,0.007721784
non-markov,N:,3,t:,0.108,g:,0.004,pingjunzhi:,0.007647259
non-markov,N:,3,t:,0.108,g:,0.008,pingjunzhi:,0.008981975
non-markov,N:,3,t:,0.108,g:,0.012,pingjunzhi:,0.00831255
non-markov,N:,3,t:,0.108,g:,0.016,pingjunzhi:,0.008643056
non-markov,N:,3,t:,0.108,g:,0.02,pingjunzhi:,0.008168562
non-markov,N:,3,t:,0.108,g:,0.024,pingjunzhi:,0.008342994
non-markov,N:,3,t:,0.108,g:,0.028,pingjunzhi:,0.008121708
non-markov,N:,3,t:,0.108,g:,0.032,pingjunzhi:,0.007953333
non-markov,N:,3,t:,0.108,g:,0.036,pingjunzhi:,0.009161748
non-markov,N:,3,t:,0.108,g:,0.04,pingjunzhi:,0.007283341
non-markov,N:,3,t:,0.108,g:,0.044,pingjunzhi:,0.008105352
non-markov,N:,3,t:,0.108,g:,0.048,pingjunzhi:,0.007413807
non-markov,N:,3,t:,0.108,g:,0.052,pingjunzhi:,0.009204042
non-markov,N:,3,t:,0.108,g:,0.056,pingjunzhi:,0.008262566
non-markov,N:,3,t:,0.108,g:,0.06,pingjunzhi:,0.007765758
non-markov,N:,3,t:,0.108,g:,0.064,pingjunzhi:,0.0080393
non-markov,N:,3,t:,0.108,g:,0.068,pingjunzhi:,0.008951562
non-markov,N:,3,t:,0.108,g:,0.072,pingjunzhi:,0.00861553
non-markov,N:,3,t:,0.108,g:,0.076,pingjunzhi:,0.009915143
non-markov,N:,3,t:,0.108,g:,0.08,pingjunzhi:,0.007999318
non-markov,N:,3,t:,0.108,g:,0.084,pingjunzhi:,0.007218578
non-markov,N:,3,t:,0.108,g:,0.088,pingjunzhi:,0.008533741
non-markov,N:,3,t:,0.108,g:,0.092,pingjunzhi:,0.008125077
non-markov,N:,3,t:,0.108,g:,0.096,pingjunzhi:,0.008875511
non-markov,N:,3,t:,0.108,g:,0.1,pingjunzhi:,0.008366758
non-markov,N:,3,t:,0.108,g:,0.104,pingjunzhi:,0.007573624
non-markov,N:,3,t:,0.108,g:,0.108,pingjunzhi:,0.008757808
non-markov,N:,3,t:,0.108,g:,0.112,pingjunzhi:,0.008341762
non-markov,N:,3,t:,0.108,g:,0.116,pingjunzhi:,0.008529091
non-markov,N:,3,t:,0.108,g:,0.12,pingjunzhi:,0.007572082
non-markov,N:,3,t:,0.108,g:,0.124,pingjunzhi:,0.007776261
non-markov,N:,3,t:,0.108,g:,0.128,pingjunzhi:,0.007897606
non-markov,N:,3,t:,0.108,g:,0.132,pingjunzhi:,0.008280873
non-markov,N:,3,t:,0.108,g:,0.136,pingjunzhi:,0.007337742
non-markov,N:,3,t:,0.108,g:,0.14,pingjunzhi:,0.009586149
non-markov,N:,3,t:,0.108,g:,0.144,pingjunzhi:,0.007646632
non-markov,N:,3,t:,0.108,g:,0.148,pingjunzhi:,0.007844397
non-markov,N:,3,t:,0.108,g:,0.152,pingjunzhi:,0.008893485
non-markov,N:,3,t:,0.108,g:,0.156,pingjunzhi:,0.008543566
non-markov,N:,3,t:,0.108,g:,0.16,pingjunzhi:,0.008715822
non-markov,N:,3,t:,0.108,g:,0.164,pingjunzhi:,0.009526057
non-markov,N:,3,t:,0.108,g:,0.168,pingjunzhi:,0.01069926
non-markov,N:,3,t:,0.108,g:,0.172,pingjunzhi:,0.009404524
non-markov,N:,3,t:,0.108,g:,0.176,pingjunzhi:,0.009109897
non-markov,N:,3,t:,0.108,g:,0.18,pingjunzhi:,0.008572925
non-markov,N:,3,t:,0.108,g:,0.184,pingjunzhi:,0.009011807
non-markov,N:,3,t:,0.108,g:,0.188,pingjunzhi:,0.009376747
non-markov,N:,3,t:,0.108,g:,0.192,pingjunzhi:,0.008970224
non-markov,N:,3,t:,0.108,g:,0.196,pingjunzhi:,0.008448419
non-markov,N:,3,t:,0.108,g:,0.2,pingjunzhi:,0.007218771
non-markov,N:,3,t:,0.108,g:,0.204,pingjunzhi:,0.008724215
non-markov,N:,3,t:,0.108,g:,0.208,pingjunzhi:,0.008589126
non-markov,N:,3,t:,0.108,g:,0.212,pingjunzhi:,0.008277627
non-markov,N:,3,t:,0.108,g:,0.216,pingjunzhi:,0.007908427
non-markov,N:,3,t:,0.108,g:,0.22,pingjunzhi:,0.010554567
non-markov,N:,3,t:,0.108,g:,0.224,pingjunzhi:,0.009112248
non-markov,N:,3,t:,0.108,g:,0.228,pingjunzhi:,0.010024418
non-markov,N:,3,t:,0.108,g:,0.232,pingjunzhi:,0.00816065
non-markov,N:,3,t:,0.108,g:,0.236,pingjunzhi:,0.008549078
non-markov,N:,3,t:,0.108,g:,0.24,pingjunzhi:,0.010320507
non-markov,N:,3,t:,0.108,g:,0.244,pingjunzhi:,0.009085245
non-markov,N:,3,t:,0.108,g:,0.248,pingjunzhi:,0.008111807
non-markov,N:,3,t:,0.108,g:,0.252,pingjunzhi:,0.008602648
non-markov,N:,3,t:,0.108,g:,0.256,pingjunzhi:,0.008513289
non-markov,N:,3,t:,0.108,g:,0.26,pingjunzhi:,0.00976551
non-markov,N:,3,t:,0.108,g:,0.264,pingjunzhi:,0.009647984
non-markov,N:,3,t:,0.108,g:,0.268,pingjunzhi:,0.008312876
non-markov,N:,3,t:,0.108,g:,0.272,pingjunzhi:,0.008490823
non-markov,N:,3,t:,0.108,g:,0.276,pingjunzhi:,0.00908848
non-markov,N:,3,t:,0.108,g:,0.28,pingjunzhi:,0.009488802
non-markov,N:,3,t:,0.108,g:,0.284,pingjunzhi:,0.010928721
non-markov,N:,3,t:,0.108,g:,0.288,pingjunzhi:,0.008639505
non-markov,N:,3,t:,0.108,g:,0.292,pingjunzhi:,0.009538657
non-markov,N:,3,t:,0.108,g:,0.296,pingjunzhi:,0.0105293
non-markov,N:,3,t:,0.108,g:,0.3,pingjunzhi:,0.009670206
non-markov,N:,3,t:,0.108,g:,0.304,pingjunzhi:,0.009141386
non-markov,N:,3,t:,0.108,g:,0.308,pingjunzhi:,0.009775473
non-markov,N:,3,t:,0.108,g:,0.312,pingjunzhi:,0.008770726
non-markov,N:,3,t:,0.108,g:,0.316,pingjunzhi:,0.008878039
non-markov,N:,3,t:,0.108,g:,0.32,pingjunzhi:,0.010485569
non-markov,N:,3,t:,0.108,g:,0.324,pingjunzhi:,0.009372562
non-markov,N:,3,t:,0.108,g:,0.328,pingjunzhi:,0.008650849
non-markov,N:,3,t:,0.108,g:,0.332,pingjunzhi:,0.009681915
non-markov,N:,3,t:,0.108,g:,0.336,pingjunzhi:,0.011842842
non-markov,N:,3,t:,0.108,g:,0.34,pingjunzhi:,0.011500949
non-markov,N:,3,t:,0.108,g:,0.344,pingjunzhi:,0.009808099
non-markov,N:,3,t:,0.108,g:,0.348,pingjunzhi:,0.011572648
non-markov,N:,3,t:,0.108,g:,0.352,pingjunzhi:,0.011974339
non-markov,N:,3,t:,0.108,g:,0.356,pingjunzhi:,0.010403163
non-markov,N:,3,t:,0.108,g:,0.36,pingjunzhi:,0.009610753
non-markov,N:,3,t:,0.108,g:,0.364,pingjunzhi:,0.009245255
non-markov,N:,3,t:,0.108,g:,0.368,pingjunzhi:,0.011496071
non-markov,N:,3,t:,0.108,g:,0.372,pingjunzhi:,0.011864103
non-markov,N:,3,t:,0.108,g:,0.376,pingjunzhi:,0.010437589
non-markov,N:,3,t:,0.108,g:,0.38,pingjunzhi:,0.008754879
non-markov,N:,3,t:,0.108,g:,0.384,pingjunzhi:,0.00793372
non-markov,N:,3,t:,0.108,g:,0.388,pingjunzhi:,0.012093348
non-markov,N:,3,t:,0.108,g:,0.392,pingjunzhi:,0.012856675
non-markov,N:,3,t:,0.108,g:,0.396,pingjunzhi:,0.01074504
non-markov,N:,3,t:,0.108,g:,0.4,pingjunzhi:,0.00919661
non-markov,N:,3,t:,0.112,g:,0,pingjunzhi:,0.008874314
non-markov,N:,3,t:,0.112,g:,0.004,pingjunzhi:,0.007315637
non-markov,N:,3,t:,0.112,g:,0.008,pingjunzhi:,0.00762509
non-markov,N:,3,t:,0.112,g:,0.012,pingjunzhi:,0.006399173
non-markov,N:,3,t:,0.112,g:,0.016,pingjunzhi:,0.008910774
non-markov,N:,3,t:,0.112,g:,0.02,pingjunzhi:,0.008273923
non-markov,N:,3,t:,0.112,g:,0.024,pingjunzhi:,0.008921675
non-markov,N:,3,t:,0.112,g:,0.028,pingjunzhi:,0.008363437
non-markov,N:,3,t:,0.112,g:,0.032,pingjunzhi:,0.00883887
non-markov,N:,3,t:,0.112,g:,0.036,pingjunzhi:,0.008121255
non-markov,N:,3,t:,0.112,g:,0.04,pingjunzhi:,0.007769627
non-markov,N:,3,t:,0.112,g:,0.044,pingjunzhi:,0.00694058
non-markov,N:,3,t:,0.112,g:,0.048,pingjunzhi:,0.008457305
non-markov,N:,3,t:,0.112,g:,0.052,pingjunzhi:,0.008377232
non-markov,N:,3,t:,0.112,g:,0.056,pingjunzhi:,0.00836076
non-markov,N:,3,t:,0.112,g:,0.06,pingjunzhi:,0.008180106
non-markov,N:,3,t:,0.112,g:,0.064,pingjunzhi:,0.009165687
non-markov,N:,3,t:,0.112,g:,0.068,pingjunzhi:,0.008419109
non-markov,N:,3,t:,0.112,g:,0.072,pingjunzhi:,0.009784089
non-markov,N:,3,t:,0.112,g:,0.076,pingjunzhi:,0.00806086
non-markov,N:,3,t:,0.112,g:,0.08,pingjunzhi:,0.009200509
non-markov,N:,3,t:,0.112,g:,0.084,pingjunzhi:,0.009239685
non-markov,N:,3,t:,0.112,g:,0.088,pingjunzhi:,0.007914404
non-markov,N:,3,t:,0.112,g:,0.092,pingjunzhi:,0.008551641
non-markov,N:,3,t:,0.112,g:,0.096,pingjunzhi:,0.007390412
non-markov,N:,3,t:,0.112,g:,0.1,pingjunzhi:,0.009331044
non-markov,N:,3,t:,0.112,g:,0.104,pingjunzhi:,0.008409279
non-markov,N:,3,t:,0.112,g:,0.108,pingjunzhi:,0.008432474
non-markov,N:,3,t:,0.112,g:,0.112,pingjunzhi:,0.009427603
non-markov,N:,3,t:,0.112,g:,0.116,pingjunzhi:,0.008281036
non-markov,N:,3,t:,0.112,g:,0.12,pingjunzhi:,0.008608837
non-markov,N:,3,t:,0.112,g:,0.124,pingjunzhi:,0.009186846
non-markov,N:,3,t:,0.112,g:,0.128,pingjunzhi:,0.007921772
non-markov,N:,3,t:,0.112,g:,0.132,pingjunzhi:,0.008376904
non-markov,N:,3,t:,0.112,g:,0.136,pingjunzhi:,0.009130331
non-markov,N:,3,t:,0.112,g:,0.14,pingjunzhi:,0.008558727
non-markov,N:,3,t:,0.112,g:,0.144,pingjunzhi:,0.007648246
non-markov,N:,3,t:,0.112,g:,0.148,pingjunzhi:,0.008252294
non-markov,N:,3,t:,0.112,g:,0.152,pingjunzhi:,0.009454163
non-markov,N:,3,t:,0.112,g:,0.156,pingjunzhi:,0.00780214
non-markov,N:,3,t:,0.112,g:,0.16,pingjunzhi:,0.008962821
non-markov,N:,3,t:,0.112,g:,0.164,pingjunzhi:,0.007376292
non-markov,N:,3,t:,0.112,g:,0.168,pingjunzhi:,0.009336288
non-markov,N:,3,t:,0.112,g:,0.172,pingjunzhi:,0.008565387
non-markov,N:,3,t:,0.112,g:,0.176,pingjunzhi:,0.008326737
non-markov,N:,3,t:,0.112,g:,0.18,pingjunzhi:,0.008460349
non-markov,N:,3,t:,0.112,g:,0.184,pingjunzhi:,0.008435704
non-markov,N:,3,t:,0.112,g:,0.188,pingjunzhi:,0.008272331
non-markov,N:,3,t:,0.112,g:,0.192,pingjunzhi:,0.008332205
non-markov,N:,3,t:,0.112,g:,0.196,pingjunzhi:,0.008350842
non-markov,N:,3,t:,0.112,g:,0.2,pingjunzhi:,0.008087713
non-markov,N:,3,t:,0.112,g:,0.204,pingjunzhi:,0.00868555
non-markov,N:,3,t:,0.112,g:,0.208,pingjunzhi:,0.009558019
non-markov,N:,3,t:,0.112,g:,0.212,pingjunzhi:,0.007980815
non-markov,N:,3,t:,0.112,g:,0.216,pingjunzhi:,0.008590404
non-markov,N:,3,t:,0.112,g:,0.22,pingjunzhi:,0.00998746
non-markov,N:,3,t:,0.112,g:,0.224,pingjunzhi:,0.009250658
non-markov,N:,3,t:,0.112,g:,0.228,pingjunzhi:,0.008531014
non-markov,N:,3,t:,0.112,g:,0.232,pingjunzhi:,0.009265293
non-markov,N:,3,t:,0.112,g:,0.236,pingjunzhi:,0.008404181
non-markov,N:,3,t:,0.112,g:,0.24,pingjunzhi:,0.009657973
non-markov,N:,3,t:,0.112,g:,0.244,pingjunzhi:,0.008563141
non-markov,N:,3,t:,0.112,g:,0.248,pingjunzhi:,0.009728142
non-markov,N:,3,t:,0.112,g:,0.252,pingjunzhi:,0.009138539
non-markov,N:,3,t:,0.112,g:,0.256,pingjunzhi:,0.009913864
non-markov,N:,3,t:,0.112,g:,0.26,pingjunzhi:,0.009358588
non-markov,N:,3,t:,0.112,g:,0.264,pingjunzhi:,0.01144969
non-markov,N:,3,t:,0.112,g:,0.268,pingjunzhi:,0.008683988
non-markov,N:,3,t:,0.112,g:,0.272,pingjunzhi:,0.009435565
non-markov,N:,3,t:,0.112,g:,0.276,pingjunzhi:,0.008363119
non-markov,N:,3,t:,0.112,g:,0.28,pingjunzhi:,0.008732141
non-markov,N:,3,t:,0.112,g:,0.284,pingjunzhi:,0.009279461
non-markov,N:,3,t:,0.112,g:,0.288,pingjunzhi:,0.009765212
non-markov,N:,3,t:,0.112,g:,0.292,pingjunzhi:,0.008021572
non-markov,N:,3,t:,0.112,g:,0.296,pingjunzhi:,0.009189175
non-markov,N:,3,t:,0.112,g:,0.3,pingjunzhi:,0.008453539
non-markov,N:,3,t:,0.112,g:,0.304,pingjunzhi:,0.012802642
non-markov,N:,3,t:,0.112,g:,0.308,pingjunzhi:,0.010302264
non-markov,N:,3,t:,0.112,g:,0.312,pingjunzhi:,0.010659546
non-markov,N:,3,t:,0.112,g:,0.316,pingjunzhi:,0.009982138
non-markov,N:,3,t:,0.112,g:,0.32,pingjunzhi:,0.008551167
non-markov,N:,3,t:,0.112,g:,0.324,pingjunzhi:,0.011190487
non-markov,N:,3,t:,0.112,g:,0.328,pingjunzhi:,0.009341343
non-markov,N:,3,t:,0.112,g:,0.332,pingjunzhi:,0.011755205
non-markov,N:,3,t:,0.112,g:,0.336,pingjunzhi:,0.010493478
non-markov,N:,3,t:,0.112,g:,0.34,pingjunzhi:,0.012310842
non-markov,N:,3,t:,0.112,g:,0.344,pingjunzhi:,0.012833319
non-markov,N:,3,t:,0.112,g:,0.348,pingjunzhi:,0.009568668
non-markov,N:,3,t:,0.112,g:,0.352,pingjunzhi:,0.009905093
non-markov,N:,3,t:,0.112,g:,0.356,pingjunzhi:,0.010106883
non-markov,N:,3,t:,0.112,g:,0.36,pingjunzhi:,0.008665043
non-markov,N:,3,t:,0.112,g:,0.364,pingjunzhi:,0.00995354
non-markov,N:,3,t:,0.112,g:,0.368,pingjunzhi:,0.01201799
non-markov,N:,3,t:,0.112,g:,0.372,pingjunzhi:,0.010031949
non-markov,N:,3,t:,0.112,g:,0.376,pingjunzhi:,0.010868532
non-markov,N:,3,t:,0.112,g:,0.38,pingjunzhi:,0.009808472
non-markov,N:,3,t:,0.112,g:,0.384,pingjunzhi:,0.012467759
non-markov,N:,3,t:,0.112,g:,0.388,pingjunzhi:,0.010064175
non-markov,N:,3,t:,0.112,g:,0.392,pingjunzhi:,0.009179629
non-markov,N:,3,t:,0.112,g:,0.396,pingjunzhi:,0.008576389
non-markov,N:,3,t:,0.112,g:,0.4,pingjunzhi:,0.011568447
non-markov,N:,3,t:,0.116,g:,0,pingjunzhi:,0.008948086
non-markov,N:,3,t:,0.116,g:,0.004,pingjunzhi:,0.007844467
non-markov,N:,3,t:,0.116,g:,0.008,pingjunzhi:,0.008487219
non-markov,N:,3,t:,0.116,g:,0.012,pingjunzhi:,0.008232449
non-markov,N:,3,t:,0.116,g:,0.016,pingjunzhi:,0.007278093
non-markov,N:,3,t:,0.116,g:,0.02,pingjunzhi:,0.008338285
non-markov,N:,3,t:,0.116,g:,0.024,pingjunzhi:,0.00855402
non-markov,N:,3,t:,0.116,g:,0.028,pingjunzhi:,0.007620417
non-markov,N:,3,t:,0.116,g:,0.032,pingjunzhi:,0.006914489
non-markov,N:,3,t:,0.116,g:,0.036,pingjunzhi:,0.00807213
non-markov,N:,3,t:,0.116,g:,0.04,pingjunzhi:,0.008659174
non-markov,N:,3,t:,0.116,g:,0.044,pingjunzhi:,0.008302872
non-markov,N:,3,t:,0.116,g:,0.048,pingjunzhi:,0.008768825
non-markov,N:,3,t:,0.116,g:,0.052,pingjunzhi:,0.008620461
non-markov,N:,3,t:,0.116,g:,0.056,pingjunzhi:,0.009236486
non-markov,N:,3,t:,0.116,g:,0.06,pingjunzhi:,0.007813658
non-markov,N:,3,t:,0.116,g:,0.064,pingjunzhi:,0.008178452
non-markov,N:,3,t:,0.116,g:,0.068,pingjunzhi:,0.007389085
non-markov,N:,3,t:,0.116,g:,0.072,pingjunzhi:,0.008605707
non-markov,N:,3,t:,0.116,g:,0.076,pingjunzhi:,0.009386093
non-markov,N:,3,t:,0.116,g:,0.08,pingjunzhi:,0.009392726
non-markov,N:,3,t:,0.116,g:,0.084,pingjunzhi:,0.00841976
non-markov,N:,3,t:,0.116,g:,0.088,pingjunzhi:,0.00790757
non-markov,N:,3,t:,0.116,g:,0.092,pingjunzhi:,0.009969599
non-markov,N:,3,t:,0.116,g:,0.096,pingjunzhi:,0.008341158
non-markov,N:,3,t:,0.116,g:,0.1,pingjunzhi:,0.007751094
non-markov,N:,3,t:,0.116,g:,0.104,pingjunzhi:,0.007801461
non-markov,N:,3,t:,0.116,g:,0.108,pingjunzhi:,0.009694896
non-markov,N:,3,t:,0.116,g:,0.112,pingjunzhi:,0.009118991
non-markov,N:,3,t:,0.116,g:,0.116,pingjunzhi:,0.009109665
non-markov,N:,3,t:,0.116,g:,0.12,pingjunzhi:,0.009047334
non-markov,N:,3,t:,0.116,g:,0.124,pingjunzhi:,0.009330711
non-markov,N:,3,t:,0.116,g:,0.128,pingjunzhi:,0.007561919
non-markov,N:,3,t:,0.116,g:,0.132,pingjunzhi:,0.008658214
non-markov,N:,3,t:,0.116,g:,0.136,pingjunzhi:,0.009834995
non-markov,N:,3,t:,0.116,g:,0.14,pingjunzhi:,0.006779866
non-markov,N:,3,t:,0.116,g:,0.144,pingjunzhi:,0.007906593
non-markov,N:,3,t:,0.116,g:,0.148,pingjunzhi:,0.008542874
non-markov,N:,3,t:,0.116,g:,0.152,pingjunzhi:,0.007880039
non-markov,N:,3,t:,0.116,g:,0.156,pingjunzhi:,0.00872355
non-markov,N:,3,t:,0.116,g:,0.16,pingjunzhi:,0.007796511
non-markov,N:,3,t:,0.116,g:,0.164,pingjunzhi:,0.00971767
non-markov,N:,3,t:,0.116,g:,0.168,pingjunzhi:,0.008880527
non-markov,N:,3,t:,0.116,g:,0.172,pingjunzhi:,0.008619264
non-markov,N:,3,t:,0.116,g:,0.176,pingjunzhi:,0.010119214
non-markov,N:,3,t:,0.116,g:,0.18,pingjunzhi:,0.009266068
non-markov,N:,3,t:,0.116,g:,0.184,pingjunzhi:,0.008602943
non-markov,N:,3,t:,0.116,g:,0.188,pingjunzhi:,0.008545353
non-markov,N:,3,t:,0.116,g:,0.192,pingjunzhi:,0.008312566
non-markov,N:,3,t:,0.116,g:,0.196,pingjunzhi:,0.007978636
non-markov,N:,3,t:,0.116,g:,0.2,pingjunzhi:,0.009666746
non-markov,N:,3,t:,0.116,g:,0.204,pingjunzhi:,0.010117208
non-markov,N:,3,t:,0.116,g:,0.208,pingjunzhi:,0.00880603
non-markov,N:,3,t:,0.116,g:,0.212,pingjunzhi:,0.010314254
non-markov,N:,3,t:,0.116,g:,0.216,pingjunzhi:,0.008352739
non-markov,N:,3,t:,0.116,g:,0.22,pingjunzhi:,0.008025394
non-markov,N:,3,t:,0.116,g:,0.224,pingjunzhi:,0.010058594
non-markov,N:,3,t:,0.116,g:,0.228,pingjunzhi:,0.008883995
non-markov,N:,3,t:,0.116,g:,0.232,pingjunzhi:,0.009527234
non-markov,N:,3,t:,0.116,g:,0.236,pingjunzhi:,0.009255096
non-markov,N:,3,t:,0.116,g:,0.24,pingjunzhi:,0.009233457
non-markov,N:,3,t:,0.116,g:,0.244,pingjunzhi:,0.009684951
non-markov,N:,3,t:,0.116,g:,0.248,pingjunzhi:,0.008598628
non-markov,N:,3,t:,0.116,g:,0.252,pingjunzhi:,0.009408449
non-markov,N:,3,t:,0.116,g:,0.256,pingjunzhi:,0.008693387
non-markov,N:,3,t:,0.116,g:,0.26,pingjunzhi:,0.009786375
non-markov,N:,3,t:,0.116,g:,0.264,pingjunzhi:,0.009503563
non-markov,N:,3,t:,0.116,g:,0.268,pingjunzhi:,0.008407477
non-markov,N:,3,t:,0.116,g:,0.272,pingjunzhi:,0.009392338
non-markov,N:,3,t:,0.116,g:,0.276,pingjunzhi:,0.009658043
non-markov,N:,3,t:,0.116,g:,0.28,pingjunzhi:,0.009751481
non-markov,N:,3,t:,0.116,g:,0.284,pingjunzhi:,0.009940633
non-markov,N:,3,t:,0.116,g:,0.288,pingjunzhi:,0.008231492
non-markov,N:,3,t:,0.116,g:,0.292,pingjunzhi:,0.009874386
non-markov,N:,3,t:,0.116,g:,0.296,pingjunzhi:,0.009897113
non-markov,N:,3,t:,0.116,g:,0.3,pingjunzhi:,0.00944758
non-markov,N:,3,t:,0.116,g:,0.304,pingjunzhi:,0.00989705
non-markov,N:,3,t:,0.116,g:,0.308,pingjunzhi:,0.007526297
non-markov,N:,3,t:,0.116,g:,0.312,pingjunzhi:,0.010167271
non-markov,N:,3,t:,0.116,g:,0.316,pingjunzhi:,0.009561973
non-markov,N:,3,t:,0.116,g:,0.32,pingjunzhi:,0.011132314
non-markov,N:,3,t:,0.116,g:,0.324,pingjunzhi:,0.010338755
non-markov,N:,3,t:,0.116,g:,0.328,pingjunzhi:,0.008977266
non-markov,N:,3,t:,0.116,g:,0.332,pingjunzhi:,0.009776926
non-markov,N:,3,t:,0.116,g:,0.336,pingjunzhi:,0.012445058
non-markov,N:,3,t:,0.116,g:,0.34,pingjunzhi:,0.0104611
non-markov,N:,3,t:,0.116,g:,0.344,pingjunzhi:,0.010509278
non-markov,N:,3,t:,0.116,g:,0.348,pingjunzhi:,0.009146886
non-markov,N:,3,t:,0.116,g:,0.352,pingjunzhi:,0.011725125
non-markov,N:,3,t:,0.116,g:,0.356,pingjunzhi:,0.011694185
non-markov,N:,3,t:,0.116,g:,0.36,pingjunzhi:,0.009276504
non-markov,N:,3,t:,0.116,g:,0.364,pingjunzhi:,0.010120108
non-markov,N:,3,t:,0.116,g:,0.368,pingjunzhi:,0.009726767
non-markov,N:,3,t:,0.116,g:,0.372,pingjunzhi:,0.012899127
non-markov,N:,3,t:,0.116,g:,0.376,pingjunzhi:,0.012697899
non-markov,N:,3,t:,0.116,g:,0.38,pingjunzhi:,0.01002628
non-markov,N:,3,t:,0.116,g:,0.384,pingjunzhi:,0.010043138
non-markov,N:,3,t:,0.116,g:,0.388,pingjunzhi:,0.009907182
non-markov,N:,3,t:,0.116,g:,0.392,pingjunzhi:,0.00945036
non-markov,N:,3,t:,0.116,g:,0.396,pingjunzhi:,0.010751962
non-markov,N:,3,t:,0.116,g:,0.4,pingjunzhi:,0.009052622
non-markov,N:,3,t:,0.12,g:,0,pingjunzhi:,0.008568322
non-markov,N:,3,t:,0.12,g:,0.004,pingjunzhi:,0.009387318
non-markov,N:,3,t:,0.12,g:,0.008,pingjunzhi:,0.008287022
non-markov,N:,3,t:,0.12,g:,0.012,pingjunzhi:,0.008675345
non-markov,N:,3,t:,0.12,g:,0.016,pingjunzhi:,0.008680203
non-markov,N:,3,t:,0.12,g:,0.02,pingjunzhi:,0.007892751
non-markov,N:,3,t:,0.12,g:,0.024,pingjunzhi:,0.008561971
non-markov,N:,3,t:,0.12,g:,0.028,pingjunzhi:,0.00879188
non-markov,N:,3,t:,0.12,g:,0.032,pingjunzhi:,0.008686639
non-markov,N:,3,t:,0.12,g:,0.036,pingjunzhi:,0.009618807
non-markov,N:,3,t:,0.12,g:,0.04,pingjunzhi:,0.007685148
non-markov,N:,3,t:,0.12,g:,0.044,pingjunzhi:,0.008330808
non-markov,N:,3,t:,0.12,g:,0.048,pingjunzhi:,0.008478945
non-markov,N:,3,t:,0.12,g:,0.052,pingjunzhi:,0.00886069
non-markov,N:,3,t:,0.12,g:,0.056,pingjunzhi:,0.010182351
non-markov,N:,3,t:,0.12,g:,0.06,pingjunzhi:,0.009662685
non-markov,N:,3,t:,0.12,g:,0.064,pingjunzhi:,0.008690753
non-markov,N:,3,t:,0.12,g:,0.068,pingjunzhi:,0.007831815
non-markov,N:,3,t:,0.12,g:,0.072,pingjunzhi:,0.008973612
non-markov,N:,3,t:,0.12,g:,0.076,pingjunzhi:,0.007419287
non-markov,N:,3,t:,0.12,g:,0.08,pingjunzhi:,0.007948201
non-markov,N:,3,t:,0.12,g:,0.084,pingjunzhi:,0.008990787
non-markov,N:,3,t:,0.12,g:,0.088,pingjunzhi:,0.009414066
non-markov,N:,3,t:,0.12,g:,0.092,pingjunzhi:,0.009225899
non-markov,N:,3,t:,0.12,g:,0.096,pingjunzhi:,0.009069929
non-markov,N:,3,t:,0.12,g:,0.1,pingjunzhi:,0.008470634
non-markov,N:,3,t:,0.12,g:,0.104,pingjunzhi:,0.007724723
non-markov,N:,3,t:,0.12,g:,0.108,pingjunzhi:,0.007455934
non-markov,N:,3,t:,0.12,g:,0.112,pingjunzhi:,0.009343983
non-markov,N:,3,t:,0.12,g:,0.116,pingjunzhi:,0.008807483
non-markov,N:,3,t:,0.12,g:,0.12,pingjunzhi:,0.007930544
non-markov,N:,3,t:,0.12,g:,0.124,pingjunzhi:,0.008551347
non-markov,N:,3,t:,0.12,g:,0.128,pingjunzhi:,0.007629514
non-markov,N:,3,t:,0.12,g:,0.132,pingjunzhi:,0.009196431
non-markov,N:,3,t:,0.12,g:,0.136,pingjunzhi:,0.008277353
non-markov,N:,3,t:,0.12,g:,0.14,pingjunzhi:,0.01057733
